,ID,Date,Hour,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW
4922,AL021886,18860617, 0600, TS, 19.6N,  85.1W,35.0,,,,,,,,,,,,,
4923,AL021886,18860617, 1200, TS, 20.0N,  85.3W,40.0,,,,,,,,,,,,,
4924,AL021886,18860617, 1800, TS, 20.4N,  85.4W,40.0,,,,,,,,,,,,,
4925,AL021886,18860618, 0000, TS, 20.7N,  85.6W,45.0,,,,,,,,,,,,,
4926,AL021886,18860618, 0600, TS, 21.1N,  85.6W,50.0,,,,,,,,,,,,,
4927,AL021886,18860618, 1200, TS, 21.7N,  85.7W,55.0,,,,,,,,,,,,,
4928,AL021886,18860618, 1800, HU, 22.1N,  85.7W,65.0,,,,,,,,,,,,,
4929,AL021886,18860619, 0000, HU, 22.5N,  85.7W,70.0,,,,,,,,,,,,,
4930,AL021886,18860619, 0600, HU, 22.9N,  85.6W,75.0,,,,,,,,,,,,,
4931,AL021886,18860619, 1200, HU, 23.3N,  85.3W,80.0,,,,,,,,,,,,,
4932,AL021886,18860619, 1800, HU, 23.8N,  85.1W,80.0,,,,,,,,,,,,,
4933,AL021886,18860620, 0000, HU, 24.3N,  84.9W,85.0,,,,,,,,,,,,,
4934,AL021886,18860620, 0600, HU, 24.7N,  84.7W,85.0,,,,,,,,,,,,,
4935,AL021886,18860620, 1200, HU, 25.3N,  84.5W,85.0,,,,,,,,,,,,,
4936,AL021886,18860620, 1800, HU, 26.3N,  84.4W,85.0,,,,,,,,,,,,,
4937,AL021886,18860621, 0000, HU, 27.7N,  84.2W,85.0,,,,,,,,,,,,,
4938,AL021886,18860621, 0600, HU, 28.9N,  84.1W,85.0,,,,,,,,,,,,,
4939,AL021886,18860621, 1100, HU, 30.1N,  84.0W,85.0,,,,,,,,,,,,,
4940,AL021886,18860621, 1200, HU, 30.3N,  84.0W,80.0,,,,,,,,,,,,,
4941,AL021886,18860621, 1800, HU, 31.3N,  83.8W,65.0,,,,,,,,,,,,,
4942,AL021886,18860622, 0000, TS, 32.3N,  83.2W,45.0,,,,,,,,,,,,,
4943,AL021886,18860622, 0600, TS, 33.8N,  82.2W,40.0,,,,,,,,,,,,,
4944,AL021886,18860622, 1200, TS, 35.2N,  81.0W,35.0,,,,,,,,,,,,,
4945,AL021886,18860622, 1800, TS, 36.3N,  79.3W,35.0,,,,,,,,,,,,,
4946,AL021886,18860623, 0000, TD, 37.3N,  78.0W,30.0,,,,,,,,,,,,,
4947,AL021886,18860623, 0600, TD, 38.4N,  76.9W,30.0,,,,,,,,,,,,,
4948,AL021886,18860623, 1200, TD, 39.3N,  75.3W,30.0,,,,,,,,,,,,,
4949,AL021886,18860623, 1800, TD, 39.9N,  73.2W,30.0,,,,,,,,,,,,,
4950,AL021886,18860624, 0000, TD, 40.2N,  70.0W,30.0,,,,,,,,,,,,,
4951,AL021886,18860624, 0600, TD, 40.1N,  66.0W,30.0,,,,,,,,,,,,,
4952,AL021886,18860624, 1200, TD, 40.0N,  61.5W,30.0,,,,,,,,,,,,,
4953,AL021886,18860624, 1800, TD, 39.9N,  57.0W,30.0,,,,,,,,,,,,,
4954,AL031886,18860627, 1200, TS, 18.3N,  79.7W,35.0,,,,,,,,,,,,,
4955,AL031886,18860627, 1800, TS, 19.2N,  80.0W,45.0,,,,,,,,,,,,,
4956,AL031886,18860628, 0000, TS, 19.9N,  80.3W,55.0,,,,,,,,,,,,,
4957,AL031886,18860628, 0600, HU, 20.7N,  80.7W,65.0,,,,,,,,,,,,,
4958,AL031886,18860628, 1200, HU, 21.5N,  81.5W,75.0,,,,,,,,,,,,,
4959,AL031886,18860628, 1800, HU, 22.0N,  82.5W,80.0,,,,,,,,,,,,,
4960,AL031886,18860629, 0000, HU, 22.4N,  83.5W,70.0,,,,,,,,,,,,,
4961,AL031886,18860629, 0600, HU, 22.9N,  84.2W,70.0,,,,,,,,,,,,,
4962,AL031886,18860629, 1200, HU, 23.7N,  85.3W,75.0,,,,,,,,,,,,,
4963,AL031886,18860629, 1800, HU, 24.6N,  86.0W,80.0,,,,,,,,,,,,,
4964,AL031886,18860630, 0000, HU, 25.6N,  86.4W,85.0,,,,,,,,,,,,,
4965,AL031886,18860630, 0600, HU, 26.4N,  86.7W,85.0,,,,,,,,,,,,,
4966,AL031886,18860630, 1200, HU, 27.3N,  86.7W,85.0,,,,,,,,,,,,,
4967,AL031886,18860630, 1800, HU, 28.8N,  86.0W,85.0,,,,,,,,,,,,,
4968,AL031886,18860630, 2100, HU, 29.7N,  85.2W,85.0,,,,,,,,,,,,,
4969,AL031886,18860701, 0000, HU, 30.4N,  84.4W,70.0,,,,,,,,,,,,,
4970,AL031886,18860701, 0600, TS, 31.8N,  82.7W,55.0,,,,,,,,,,,,,
4971,AL031886,18860701, 1200, TS, 33.0N,  81.3W,50.0,,,,,,,,,,,,,
4972,AL031886,18860701, 1800, TS, 33.8N,  80.3W,45.0,,,,,,,,,,,,,
4973,AL031886,18860702, 0000, TS, 34.9N,  79.1W,40.0,,,,,,,,,,,,,
4974,AL031886,18860702, 0600, TS, 36.1N,  78.0W,35.0,,,,,,,,,,,,,
4975,AL031886,18860702, 1200, TS, 37.2N,  77.0W,35.0,,,,,,,,,,,,,
4976,AL031886,18860702, 1800, TS, 38.2N,  75.3W,35.0,,,,,,,,,,,,,
4977,AL041886,18860714, 0600, TS, 18.9N,  82.9W,35.0,,,,,,,,,,,,,
4978,AL041886,18860714, 1200, TS, 19.2N,  83.4W,40.0,,,,,,,,,,,,,
4979,AL041886,18860714, 1800, TS, 19.4N,  83.8W,40.0,,,,,,,,,,,,,
4980,AL041886,18860715, 0000, TS, 19.6N,  84.2W,45.0,,,,,,,,,,,,,
4981,AL041886,18860715, 0600, TS, 19.8N,  84.6W,45.0,,,,,,,,,,,,,
4982,AL041886,18860715, 1200, TS, 20.0N,  85.0W,50.0,,,,,,,,,,,,,
4983,AL041886,18860715, 1800, TS, 20.2N,  85.3W,50.0,,,,,,,,,,,,,
4984,AL041886,18860716, 0000, TS, 20.4N,  85.6W,55.0,,,,,,,,,,,,,
4985,AL041886,18860716, 0600, TS, 20.6N,  85.8W,55.0,,,,,,,,,,,,,
4986,AL041886,18860716, 1200, TS, 20.7N,  86.0W,60.0,,,,,,,,,,,,,
4987,AL041886,18860716, 1800, TS, 20.9N,  85.9W,60.0,,,,,,,,,,,,,
4988,AL041886,18860717, 0000, TS, 21.1N,  85.7W,60.0,,,,,,,,,,,,,
4989,AL041886,18860717, 0600, TS, 21.3N,  85.5W,60.0,,,,,,,,,,,,,
4990,AL041886,18860717, 1200, HU, 21.5N,  85.3W,65.0,,,,,,,,,,,,,
4991,AL041886,18860717, 1800, HU, 22.4N,  84.8W,65.0,,,,,,,,,,,,,
4992,AL041886,18860718, 0000, HU, 23.7N,  84.4W,70.0,,,,,,,,,,,,,
4993,AL041886,18860718, 0600, HU, 25.1N,  83.9W,70.0,,,,,,,,,,,,,
4994,AL041886,18860718, 1200, HU, 26.5N,  83.5W,70.0,,,,,,,,,,,,,
4995,AL041886,18860718, 1800, HU, 27.6N,  83.3W,70.0,,,,,,,,,,,,,
4996,AL041886,18860719, 0000, HU, 28.7N,  82.8W,70.0,,,,,,,,,,,,,
4997,AL041886,18860719, 0100, HU, 28.8N,  82.7W,70.0,,,,,,,,,,,,,
4998,AL041886,18860719, 0600, TS, 29.5N,  82.1W,55.0,,,,,,,,,,,,,
4999,AL041886,18860719, 1200, TS, 30.3N,  81.0W,50.0,,,,,,,,,,,,,
5000,AL041886,18860719, 1800, TS, 31.4N,  78.6W,60.0,,,,,,,,,,,,,
5001,AL041886,18860720, 0000, HU, 32.7N,  75.6W,70.0,,,,,,,,,,,,,
5002,AL041886,18860720, 0600, HU, 33.9N,  72.6W,75.0,,,,,,,,,,,,,
5003,AL041886,18860720, 1200, HU, 35.0N,  70.0W,75.0,,,,,,,,,,,,,
5004,AL041886,18860720, 1800, HU, 35.8N,  68.0W,75.0,,,,,,,,,,,,,
5005,AL041886,18860721, 0000, HU, 36.8N,  65.3W,70.0,,,,,,,,,,,,,
5006,AL041886,18860721, 0600, HU, 37.7N,  62.6W,70.0,,,,,,,,,,,,,
5007,AL041886,18860721, 1200, HU, 38.7N,  60.0W,70.0,,,,,,,,,,,,,
5008,AL041886,18860721, 1800, HU, 39.8N,  56.9W,70.0,990.0,,,,,,,,,,,,
5009,AL041886,18860722, 0000, HU, 41.4N,  53.5W,70.0,,,,,,,,,,,,,
5010,AL041886,18860722, 0600, HU, 43.0N,  49.8W,70.0,,,,,,,,,,,,,
5011,AL041886,18860722, 1200, HU, 44.3N,  46.3W,70.0,,,,,,,,,,,,,
5012,AL041886,18860722, 1800, HU, 45.1N,  43.1W,65.0,,,,,,,,,,,,,
5013,AL041886,18860723, 0000, EX, 46.1N,  39.5W,60.0,,,,,,,,,,,,,
5014,AL041886,18860723, 0600, EX, 47.0N,  35.6W,60.0,,,,,,,,,,,,,
5015,AL041886,18860723, 1200, EX, 48.0N,  32.0W,60.0,,,,,,,,,,,,,
5016,AL041886,18860723, 1800, EX, 49.5N,  29.0W,60.0,,,,,,,,,,,,,
5017,AL041886,18860724, 0000, EX, 51.5N,  25.8W,60.0,,,,,,,,,,,,,
5018,AL041886,18860724, 0600, EX, 53.7N,  22.7W,60.0,,,,,,,,,,,,,
5019,AL041886,18860724, 1200, EX, 55.5N,  21.0W,55.0,,,,,,,,,,,,,
5020,AL041886,18860724, 1800, EX, 57.3N,  19.5W,50.0,,,,,,,,,,,,,
5021,AL051886,18860812, 0600, TS, 10.5N,  58.0W,35.0,,,,,,,,,,,,,
5022,AL051886,18860812, 1200, TS, 11.1N,  58.9W,40.0,,,,,,,,,,,,,
5023,AL051886,18860812, 1800, TS, 11.8N,  59.8W,45.0,,,,,,,,,,,,,
5024,AL051886,18860813, 0000, TS, 12.5N,  60.7W,50.0,,,,,,,,,,,,,
5025,AL051886,18860813, 0600, TS, 13.2N,  61.7W,55.0,,,,,,,,,,,,,
5026,AL051886,18860813, 1200, TS, 14.0N,  62.7W,60.0,,,,,,,,,,,,,
5027,AL051886,18860813, 1800, HU, 14.6N,  63.9W,65.0,,,,,,,,,,,,,
5028,AL051886,18860814, 0000, HU, 15.2N,  65.2W,70.0,,,,,,,,,,,,,
5029,AL051886,18860814, 0600, HU, 15.7N,  66.2W,75.0,,,,,,,,,,,,,
5030,AL051886,18860814, 1200, HU, 16.3N,  67.3W,80.0,,,,,,,,,,,,,
5031,AL051886,18860814, 1800, HU, 16.9N,  68.3W,85.0,,,,,,,,,,,,,
5032,AL051886,18860815, 0000, HU, 17.4N,  69.3W,85.0,,,,,,,,,,,,,
5033,AL051886,18860815, 0600, HU, 17.9N,  70.2W,85.0,,,,,,,,,,,,,
5034,AL051886,18860815, 1200, HU, 18.3N,  71.3W,80.0,,,,,,,,,,,,,
5035,AL051886,18860815, 1800, HU, 18.6N,  72.6W,75.0,,,,,,,,,,,,,
5036,AL051886,18860816, 0000, HU, 18.8N,  73.9W,70.0,,,,,,,,,,,,,
5037,AL051886,18860816, 0600, HU, 19.1N,  75.2W,80.0,,,,,,,,,,,,,
5038,AL051886,18860816, 1200, HU, 19.5N,  76.5W,85.0,,,,,,,,,,,,,
5039,AL051886,18860816, 1800, HU, 20.4N,  77.3W,80.0,,,,,,,,,,,,,
5040,AL051886,18860817, 0000, HU, 21.3N,  78.1W,75.0,,,,,,,,,,,,,
5041,AL051886,18860817, 0600, HU, 22.1N,  79.0W,70.0,,,,,,,,,,,,,
5042,AL051886,18860817, 1200, TS, 22.5N,  79.7W,55.0,,,,,,,,,,,,,
5043,AL051886,18860817, 1800, TS, 23.1N,  80.5W,60.0,,,,,,,,,,,,,
5044,AL051886,18860818, 0000, HU, 23.8N,  81.7W,65.0,,,,,,,,,,,,,
5045,AL051886,18860818, 0600, HU, 24.3N,  83.0W,70.0,,,,,,,,,,,,,
5046,AL051886,18860818, 1200, HU, 24.7N,  84.3W,75.0,,,,,,,,,,,,,
5047,AL051886,18860818, 1800, HU, 25.3N,  86.1W,75.0,,,,,,,,,,,,,
5048,AL051886,18860819, 0000, HU, 25.6N,  87.9W,80.0,,,,,,,,,,,,,
5049,AL051886,18860819, 0600, HU, 25.9N,  89.7W,90.0,,,,,,,,,,,,,
5050,AL051886,18860819, 1200, HU, 26.3N,  91.9W,100.0,,,,,,,,,,,,,
5051,AL051886,18860819, 1800, HU, 26.5N,  93.3W,110.0,,,,,,,,,,,,,
5052,AL051886,18860820, 0000, HU, 26.8N,  94.5W,120.0,,,,,,,,,,,,,
5053,AL051886,18860820, 0600, HU, 27.4N,  95.6W,130.0,,,,,,,,,,,,,
5054,AL051886,18860820, 1200, HU, 28.0N,  96.6W,130.0,925.0,,,,,,,,,,,,
5055,AL051886,18860820, 1300, HU, 28.1N,  96.8W,130.0,925.0,,,,,,,,,,,,
5056,AL051886,18860820, 1800, HU, 29.0N,  98.0W,85.0,965.0,,,,,,,,,,,,
5057,AL051886,18860821, 0000, TS, 30.0N,  99.0W,60.0,,,,,,,,,,,,,
5058,AL051886,18860821, 0600, TS, 31.0N,  99.6W,50.0,,,,,,,,,,,,,
5059,AL051886,18860821, 1200, TS, 32.0N, 100.7W,35.0,,,,,,,,,,,,,
5060,AL051886,18860821, 1800, TD, 33.5N, 101.3W,25.0,,,,,,,,,,,,,
5061,AL061886,18860815, 0000, TS, 14.6N,  54.5W,55.0,,,,,,,,,,,,,
5062,AL061886,18860815, 0600, TS, 14.4N,  55.5W,60.0,,,,,,,,,,,,,
5063,AL061886,18860815, 1200, HU, 14.3N,  56.5W,65.0,,,,,,,,,,,,,
5064,AL061886,18860815, 1800, HU, 14.1N,  57.7W,70.0,,,,,,,,,,,,,
5065,AL061886,18860816, 0000, HU, 13.8N,  58.9W,75.0,,,,,,,,,,,,,
5066,AL061886,18860816, 0600, HU, 13.5N,  60.0W,85.0,,,,,,,,,,,,,
5067,AL061886,18860816, 1200, HU, 13.0N,  61.3W,95.0,,,,,,,,,,,,,
5068,AL061886,18860816, 1800, HU, 12.7N,  62.4W,95.0,,,,,,,,,,,,,
5069,AL061886,18860817, 0000, HU, 12.5N,  63.7W,95.0,,,,,,,,,,,,,
5070,AL061886,18860817, 0600, HU, 12.5N,  65.1W,90.0,,,,,,,,,,,,,
5071,AL061886,18860817, 1200, HU, 12.5N,  66.5W,85.0,,,,,,,,,,,,,
5072,AL061886,18860817, 1800, HU, 12.5N,  67.8W,85.0,,,,,,,,,,,,,
5073,AL061886,18860818, 0000, HU, 12.6N,  69.2W,85.0,,,,,,,,,,,,,
5074,AL061886,18860818, 0600, HU, 12.8N,  70.6W,85.0,,,,,,,,,,,,,
5075,AL061886,18860818, 1200, HU, 13.0N,  71.7W,85.0,,,,,,,,,,,,,
5076,AL061886,18860818, 1800, HU, 13.2N,  72.5W,85.0,,,,,,,,,,,,,
5077,AL061886,18860819, 0000, HU, 13.7N,  73.3W,85.0,,,,,,,,,,,,,
5078,AL061886,18860819, 0600, HU, 14.1N,  73.9W,85.0,,,,,,,,,,,,,
5079,AL061886,18860819, 1200, HU, 14.7N,  74.5W,85.0,,,,,,,,,,,,,
5080,AL061886,18860819, 1800, HU, 15.9N,  75.3W,90.0,,,,,,,,,,,,,
5081,AL061886,18860820, 0000, HU, 17.0N,  76.2W,95.0,,,,,,,,,,,,,
5082,AL061886,18860820, 0600, HU, 17.9N,  76.8W,95.0,,,,,,,,,,,,,
5083,AL061886,18860820, 1200, HU, 18.5N,  77.3W,95.0,,,,,,,,,,,,,
5084,AL061886,18860820, 1800, HU, 19.0N,  77.8W,95.0,,,,,,,,,,,,,
5085,AL061886,18860821, 0000, HU, 19.7N,  78.4W,95.0,,,,,,,,,,,,,
5086,AL061886,18860821, 0600, HU, 20.4N,  78.8W,100.0,,,,,,,,,,,,,
5087,AL061886,18860821, 1200, HU, 21.0N,  79.0W,105.0,,,,,,,,,,,,,
5088,AL061886,18860821, 1800, HU, 21.3N,  79.0W,105.0,,,,,,,,,,,,,
5089,AL061886,18860822, 0000, HU, 21.5N,  79.0W,105.0,,,,,,,,,,,,,
5090,AL061886,18860822, 0600, HU, 21.7N,  79.0W,90.0,,,,,,,,,,,,,
5091,AL061886,18860822, 1200, HU, 22.0N,  79.0W,80.0,,,,,,,,,,,,,
5092,AL061886,18860822, 1800, HU, 23.1N,  79.0W,80.0,,,,,,,,,,,,,
5093,AL061886,18860823, 0000, HU, 24.6N,  79.0W,80.0,,,,,,,,,,,,,
5094,AL061886,18860823, 0600, HU, 26.3N,  78.7W,85.0,,,,,,,,,,,,,
5095,AL061886,18860823, 1200, HU, 28.0N,  77.9W,85.0,,,,,,,,,,,,,
5096,AL061886,18860823, 1800, HU, 29.8N,  76.8W,85.0,,,,,,,,,,,,,
5097,AL061886,18860824, 0000, HU, 31.8N,  75.5W,85.0,,,,,,,,,,,,,
5098,AL061886,18860824, 0600, HU, 33.6N,  74.3W,85.0,,,,,,,,,,,,,
5099,AL061886,18860824, 1200, HU, 35.0N,  73.2W,85.0,,,,,,,,,,,,,
5100,AL061886,18860824, 1800, HU, 36.0N,  72.3W,85.0,,,,,,,,,,,,,
5101,AL061886,18860825, 0000, HU, 36.7N,  71.6W,85.0,,,,,,,,,,,,,
5102,AL061886,18860825, 0600, HU, 37.4N,  70.8W,85.0,,,,,,,,,,,,,
5103,AL061886,18860825, 1200, HU, 38.2N,  70.0W,85.0,,,,,,,,,,,,,
5104,AL061886,18860825, 1800, HU, 39.1N,  69.0W,85.0,,,,,,,,,,,,,
5105,AL061886,18860826, 0000, HU, 39.9N,  67.8W,85.0,,,,,,,,,,,,,
5106,AL061886,18860826, 0600, HU, 40.8N,  66.5W,80.0,,,,,,,,,,,,,
5107,AL061886,18860826, 1200, HU, 41.6N,  65.0W,75.0,,,,,,,,,,,,,
5108,AL061886,18860826, 1800, HU, 42.0N,  63.2W,70.0,,,,,,,,,,,,,
5109,AL061886,18860827, 0000, HU, 42.2N,  61.1W,65.0,,,,,,,,,,,,,
5110,AL061886,18860827, 0600, TS, 42.5N,  58.6W,60.0,,,,,,,,,,,,,
5111,AL061886,18860827, 1200, TS, 43.0N,  56.0W,60.0,,,,,,,,,,,,,
5112,AL061886,18860827, 1800, TS, 43.6N,  53.3W,60.0,,,,,,,,,,,,,
5113,AL071886,18860820, 1200, TS, 31.7N,  71.0W,40.0,,,,,,,,,,,,,
5114,AL071886,18860820, 1800, TS, 30.1N,  69.0W,50.0,,,,,,,,,,,,,
5115,AL071886,18860821, 0000, TS, 29.2N,  65.5W,60.0,,,,,,,,,,,,,
5116,AL071886,18860821, 0600, HU, 30.0N,  62.7W,75.0,,,,,,,,,,,,,
5117,AL071886,18860821, 1200, HU, 32.3N,  61.7W,95.0,,,,,,,,,,,,,
5118,AL071886,18860821, 1800, HU, 33.8N,  62.4W,100.0,,,,,,,,,,,,,
5119,AL071886,18860822, 0000, HU, 35.0N,  63.4W,100.0,,,,,,,,,,,,,
5120,AL071886,18860822, 0600, HU, 35.9N,  64.2W,100.0,,,,,,,,,,,,,
5121,AL071886,18860822, 1200, HU, 37.0N,  65.0W,100.0,,,,,,,,,,,,,
5122,AL071886,18860822, 1800, HU, 38.1N,  66.0W,95.0,,,,,,,,,,,,,
5123,AL071886,18860823, 0000, HU, 39.7N,  66.9W,90.0,,,,,,,,,,,,,
5124,AL071886,18860823, 0600, HU, 41.1N,  66.5W,85.0,,,,,,,,,,,,,
5125,AL071886,18860823, 1200, HU, 42.3N,  65.0W,80.0,,,,,,,,,,,,,
5126,AL071886,18860823, 1800, HU, 44.1N,  62.2W,75.0,,,,,,,,,,,,,
5127,AL071886,18860824, 0000, HU, 45.9N,  58.4W,70.0,,,,,,,,,,,,,
5128,AL071886,18860824, 0600, HU, 47.6N,  54.1W,65.0,,,,,,,,,,,,,
5129,AL071886,18860824, 1200, EX, 48.5N,  50.0W,60.0,,,,,,,,,,,,,
5130,AL071886,18860824, 1800, EX, 48.6N,  46.1W,55.0,,,,,,,,,,,,,
5131,AL071886,18860825, 0000, EX, 48.5N,  41.3W,50.0,,,,,,,,,,,,,
5132,AL071886,18860825, 0600, EX, 48.3N,  37.3W,50.0,,,,,,,,,,,,,
5133,AL071886,18860825, 1200, EX, 48.3N,  33.3W,50.0,,,,,,,,,,,,,
5134,AL071886,18860825, 1800, EX, 48.3N,  29.5W,50.0,,,,,,,,,,,,,
5135,AL081886,18860916, 0000, TS, 21.0N,  65.5W,35.0,,,,,,,,,,,,,
5136,AL081886,18860916, 0600, TS, 21.0N,  66.6W,35.0,,,,,,,,,,,,,
5137,AL081886,18860916, 1200, TS, 21.0N,  67.7W,35.0,,,,,,,,,,,,,
5138,AL081886,18860916, 1800, TS, 21.0N,  68.9W,35.0,,,,,,,,,,,,,
5139,AL081886,18860917, 0000, TS, 21.0N,  70.4W,40.0,,,,,,,,,,,,,
5140,AL081886,18860917, 0600, TS, 21.0N,  71.7W,40.0,,,,,,,,,,,,,
5141,AL081886,18860917, 1200, TS, 21.0N,  73.0W,45.0,,,,,,,,,,,,,
5142,AL081886,18860917, 1800, TS, 21.0N,  74.7W,45.0,,,,,,,,,,,,,
5143,AL081886,18860918, 0000, TS, 21.0N,  76.3W,40.0,,,,,,,,,,,,,
5144,AL081886,18860918, 0600, TS, 21.0N,  77.5W,35.0,,,,,,,,,,,,,
5145,AL081886,18860918, 1200, TS, 21.0N,  79.0W,35.0,,,,,,,,,,,,,
5146,AL081886,18860918, 1800, TS, 21.2N,  80.5W,40.0,,,,,,,,,,,,,
5147,AL081886,18860919, 0000, TS, 21.3N,  81.9W,45.0,,,,,,,,,,,,,
5148,AL081886,18860919, 0600, TS, 21.4N,  83.0W,50.0,,,,,,,,,,,,,
5149,AL081886,18860919, 1200, TS, 21.5N,  84.3W,55.0,,,,,,,,,,,,,
5150,AL081886,18860919, 1800, TS, 21.7N,  85.7W,60.0,,,,,,,,,,,,,
5151,AL081886,18860920, 0000, HU, 22.0N,  87.0W,65.0,,,,,,,,,,,,,
5152,AL081886,18860920, 0600, HU, 22.2N,  88.3W,70.0,,,,,,,,,,,,,
5153,AL081886,18860920, 1200, HU, 22.3N,  89.7W,75.0,,,,,,,,,,,,,
5154,AL081886,18860920, 1800, HU, 22.3N,  90.9W,80.0,,,,,,,,,,,,,
5155,AL081886,18860921, 0000, HU, 22.3N,  92.1W,85.0,,,,,,,,,,,,,
5156,AL081886,18860921, 0600, HU, 22.4N,  93.3W,85.0,,,,,,,,,,,,,
5157,AL081886,18860921, 1200, HU, 22.5N,  94.7W,85.0,,,,,,,,,,,,,
5158,AL081886,18860921, 1800, HU, 22.8N,  95.4W,85.0,,,,,,,,,,,,,
5159,AL081886,18860922, 0000, HU, 23.4N,  96.0W,85.0,,,,,,,,,,,,,
5160,AL081886,18860922, 0600, HU, 24.0N,  96.5W,85.0,,,,,,,,,,,,,
5161,AL081886,18860922, 1200, HU, 24.4N,  96.7W,85.0,,,,,,,,,,,,,
5162,AL081886,18860922, 1800, HU, 24.9N,  96.9W,85.0,,,,,,,,,,,,,
5163,AL081886,18860923, 0000, HU, 25.4N,  97.1W,85.0,,,,,,,,,,,,,
5164,AL081886,18860923, 0600, HU, 25.9N,  97.2W,85.0,,,,,,,,,,,,,
5165,AL081886,18860923, 1200, HU, 26.5N,  97.4W,80.0,,,,,,,,,,,,,
5166,AL081886,18860923, 1800, HU, 27.1N,  97.5W,75.0,,,,,,,,,,,,,
5167,AL081886,18860924, 0000, HU, 27.8N,  97.5W,70.0,,,,,,,,,,,,,
5168,AL081886,18860924, 0600, HU, 28.5N,  97.4W,65.0,,,,,,,,,,,,,
5169,AL081886,18860924, 1200, TS, 29.2N,  97.3W,45.0,,,,,,,,,,,,,
5170,AL081886,18860924, 1800, TD, 30.0N,  97.0W,30.0,,,,,,,,,,,,,
5171,AL091886,18860922, 0000, TS, 22.9N,  66.7W,50.0,,,,,,,,,,,,,
5172,AL091886,18860922, 0600, TS, 23.2N,  66.6W,50.0,,,,,,,,,,,,,
5173,AL091886,18860922, 1200, TS, 23.5N,  66.5W,55.0,,,,,,,,,,,,,
5174,AL091886,18860922, 1800, TS, 23.7N,  66.4W,55.0,,,,,,,,,,,,,
5175,AL091886,18860923, 0000, TS, 24.0N,  66.3W,60.0,,,,,,,,,,,,,
5176,AL091886,18860923, 0600, HU, 24.4N,  66.1W,65.0,,,,,,,,,,,,,
5177,AL091886,18860923, 1200, HU, 24.7N,  66.0W,70.0,,,,,,,,,,,,,
5178,AL091886,18860923, 1800, HU, 24.8N,  66.0W,75.0,,,,,,,,,,,,,
5179,AL091886,18860924, 0000, HU, 25.0N,  65.9W,80.0,,,,,,,,,,,,,
5180,AL091886,18860924, 0600, HU, 25.2N,  65.7W,85.0,,,,,,,,,,,,,
5181,AL091886,18860924, 1200, HU, 25.3N,  65.5W,85.0,,,,,,,,,,,,,
5182,AL091886,18860924, 1800, HU, 25.4N,  65.4W,85.0,,,,,,,,,,,,,
5183,AL091886,18860925, 0000, HU, 25.5N,  65.2W,85.0,,,,,,,,,,,,,
5184,AL091886,18860925, 0600, HU, 25.7N,  65.0W,85.0,,,,,,,,,,,,,
5185,AL091886,18860925, 1200, HU, 25.8N,  65.0W,85.0,,,,,,,,,,,,,
5186,AL091886,18860925, 1800, HU, 26.0N,  65.0W,85.0,,,,,,,,,,,,,
5187,AL091886,18860926, 0000, HU, 26.1N,  65.1W,85.0,,,,,,,,,,,,,
5188,AL091886,18860926, 0600, HU, 26.2N,  65.2W,85.0,,,,,,,,,,,,,
5189,AL091886,18860926, 1200, HU, 26.3N,  65.3W,85.0,,,,,,,,,,,,,
5190,AL091886,18860926, 1800, HU, 26.6N,  65.7W,85.0,,,,,,,,,,,,,
5191,AL091886,18860927, 0000, HU, 26.7N,  66.0W,85.0,,,,,,,,,,,,,
5192,AL091886,18860927, 0600, HU, 26.8N,  66.3W,85.0,,,,,,,,,,,,,
5193,AL091886,18860927, 1200, HU, 27.0N,  67.0W,85.0,,,,,,,,,,,,,
5194,AL091886,18860927, 1800, HU, 27.2N,  67.4W,85.0,,,,,,,,,,,,,
5195,AL091886,18860928, 0000, HU, 27.5N,  67.9W,85.0,,,,,,,,,,,,,
5196,AL091886,18860928, 0600, HU, 27.9N,  68.3W,85.0,,,,,,,,,,,,,
5197,AL091886,18860928, 1200, HU, 28.3N,  68.7W,85.0,,,,,,,,,,,,,
5198,AL091886,18860928, 1800, HU, 28.8N,  68.9W,85.0,,,,,,,,,,,,,
5199,AL091886,18860929, 0000, HU, 29.2N,  69.1W,85.0,,,,,,,,,,,,,
5200,AL091886,18860929, 0600, HU, 29.7N,  69.2W,85.0,,,,,,,,,,,,,
5201,AL091886,18860929, 1200, HU, 30.0N,  69.3W,85.0,,,,,,,,,,,,,
5202,AL091886,18860929, 1800, HU, 30.5N,  69.5W,85.0,,,,,,,,,,,,,
5203,AL091886,18860930, 0000, HU, 31.0N,  69.7W,80.0,,,,,,,,,,,,,
5204,AL091886,18860930, 0600, HU, 31.4N,  69.9W,75.0,,,,,,,,,,,,,
5205,AL091886,18860930, 1200, TS, 31.7N,  70.0W,50.0,,,,,,,,,,,,,
5206,AL091886,18860930, 1800, TS, 32.2N,  70.1W,35.0,,,,,,,,,,,,,
5207,AL101886,18861008, 0000, TS, 19.9N,  82.5W,50.0,,,,,,,,,,,,,
5208,AL101886,18861008, 0600, TS, 20.3N,  83.0W,55.0,,,,,,,,,,,,,
5209,AL101886,18861008, 1200, TS, 20.8N,  83.3W,60.0,,,,,,,,,,,,,
